treeid,featureid,icon,lat,lon,Common name,Scientific name,Height class,Diameter at breast height,Age class,Canopy radius,Tree Asset Value, Scientific name,Additional taxonomy,Tree information
1238,259100,478ba3,41.788526549,-87.596478198,Linden-Littleleaf,,Medium,10.3 in.,Semi-mature,10 ft.,"$2,342.35",Tilia cordata,,
1239,259101,478ba3,41.78856852,-87.596464609,Linden-Littleleaf,,Medium,9.4 in.,Semi-mature,10 ft.,"$1,950.89",Tilia cordata,,
1240,259102,478ba3,41.78876221,-87.596472493,Linden-Littleleaf,,Medium,8.2 in.,Semi-mature,10 ft.,"$1,484.59",Tilia cordata,,
1241,259103,014368,41.788821594,-87.596477579,Ash-White,Fraxinus americana,Large,19.4 in.,Mature,25 ft.,"$5,087.52",,,
1242,259104,548931,41.788892186,-87.59647948,Elm,Ulmus sp,Medium,4.2 in.,Young,6 ft.,$389.47,,,
1243,259105,014368,41.788980295,-87.596498368,Maple-Norway,Acer platanoides,Medium,15.1 in.,Mature,15 ft.,"$3,082.17",,,
1244,259106,478ba3,41.789165377,-87.596490874,Maple-Norway,Acer platanoides,Medium,13.5 in.,Semi-mature,15 ft.,"$3,449.04",,,
1245,259107,478ba3,41.789233618,-87.596481227,Maple-Norway,Acer platanoides,Medium,13 in.,Semi-mature,15 ft.,"$2,284.49",,,
1246,259108,478ba3,41.789305404,-87.596498708,Ash-Green,Fraxinus pennsylvanica,Medium,12.2 in.,Semi-mature,15 ft.,"$2,347.30",,,
1247,259109,478ba3,41.789374054,-87.596496217,Maple-Sugar,Acer saccharum,Small,5.5 in.,Semi-mature,10 ft.,$763.30,,,
1248,259110,014368,41.789463301,-87.596492331,Ash-Green,Fraxinus pennsylvanica,Large,15 in.,Mature,25 ft.,"$3,548.40",,,
1249,259111,014368,41.78956604,-87.596611023,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,15.6 in.,Mature,25 ft.,"$3,837.95",,,
1250,259112,548931,41.789555532,-87.59672555,Hawthorn,Crataegus sp,Small,4 in.,Young,6 ft.,$353.26,,,
1251,259113,478ba3,41.789568718,-87.596807359,Oak-English,,Small,5.3 in.,Semi-mature,6 ft.,$531.60,Quercus robur,,
1252,259114,478ba3,41.789552707,-87.596876943,Oak-Swamp White,Quercus bicolor,Small,5.1 in.,Semi-mature,6 ft.,$656.31,,,
1253,259115,014368,41.789559622,-87.596946056,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,23.8 in.,Mature,25 ft.,"$5,359.88",,,
1254,259116,014368,41.789566066,-87.597141634,Ginkgo,Ginkgo biloba,Large,14.5 in.,Mature,10 ft.,"$4,642.09",,,
1255,259117,014368,41.789549107,-87.597271237,Ginkgo,Ginkgo biloba,Large,15 in.,Mature,10 ft.,"$4,967.75",,,
1256,259118,478ba3,41.789565305,-87.597389789,Hackberry,Celtis occidentalis,Medium,10.2 in.,Semi-mature,15 ft.,"$2,625.25",,,
1257,259119,478ba3,41.789565356,-87.597553119,Hackberry,Celtis occidentalis,Medium,14 in.,Semi-mature,15 ft.,"$4,945.68",,,
1355,259120,478ba3,41.788338646,-87.597868062,Serviceberry,Amelanchier sp,Small,"2 in., 2 in., 2 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,$529.89,,,
1356,259121,478ba3,41.788317909,-87.597893896,Arborvitae-Eastern,,Small,"3 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,$529.89,Thuja occidentalis,,
1357,259122,478ba3,41.788314386,-87.597859379,Holly,Ilex sp,Small,2 in.,Semi-mature,4 ft.,$88.32,,,
1358,259123,478ba3,41.788300575,-87.597830107,Arborvitae-Eastern,,Small,"2 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,$403.73,Thuja occidentalis,,
1361,259124,014368,41.788236389,-87.597756309,Redbud-Eastern,Cercis canadensis,Medium,"9.7 in., 7.5 in.",Mature,10 ft.,"$3,319.34",,,
1362,259125,478ba3,41.788201961,-87.597809344,Viburnum,Viburnum sp,Small,"2 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,$378.50,,,
1363,259126,478ba3,41.788161901,-87.597872397,Serviceberry,Amelanchier sp,Small,"2 in., 2 in., 2 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,$529.89,,,
1364,259127,478ba3,41.788155266,-87.597857318,Arborvitae-Eastern,,Small,"2 in., 2 in., 2 in.",Semi-mature,6 ft.,$302.80,Thuja occidentalis,,
1365,259128,478ba3,41.788005829,-87.59790802,Lilac-Japanese Tree,,Small,"3 in., 3 in., 2 in., 2 in., 2 in., 1 in.",Semi-mature,8 ft.,$684.45,Syringa reticulata,,
1366,259129,478ba3,41.787960052,-87.59790802,Lilac-Japanese Tree,,Small,"3 in., 3 in., 2 in., 2 in., 2 in., 2 in.",Semi-mature,8 ft.,$750.68,Syringa reticulata,,
1367,259130,478ba3,41.787922806,-87.597753183,Burning Bush,Euonymus alatus,Small,"3 in., 3 in., 3 in.",Semi-mature,8 ft.,"$7,153.57",,,
1368,259131,478ba3,41.787903535,-87.597791316,Crabapple,Malus sp,Small,9 in.,Semi-mature,10 ft.,"$1,788.39",,,
1369,259132,478ba3,41.787883745,-87.597720357,Crabapple,Malus sp,Small,8 in.,Semi-mature,10 ft.,"$1,413.05",,,
1370,259133,478ba3,41.787906146,-87.597638169,Crabapple,Malus sp,Small,9.5 in.,Semi-mature,10 ft.,"$1,992.62",,,
1371,259134,478ba3,41.787890052,-87.59755757,Crabapple,Malus sp,Small,8.5 in.,Semi-mature,10 ft.,"$1,595.20",,,
1372,259135,478ba3,41.787922634,-87.597485479,Crabapple,Malus sp,Small,9.8 in.,Semi-mature,10 ft.,"$2,120.46",,,
1373,259136,478ba3,41.787934845,-87.597531412,Burning Bush,Euonymus alatus,Small,"2 in., 2 in., 2 in.",Semi-mature,8 ft.,"$2,119.58",,,
1374,259137,014368,41.787929825,-87.597452485,Redbud-Eastern,Cercis canadensis,Small,8 in.,Mature,8 ft.,"$1,413.05",,,
1375,259138,014368,41.78792849,-87.597432305,Redbud-Eastern,Cercis canadensis,Medium,7.7 in.,Mature,10 ft.,"$1,309.06",,,
1376,259139,014368,41.787895258,-87.597441339,Redbud-Eastern,Cercis canadensis,Small,7.5 in.,Mature,10 ft.,$887.10,,,
1377,259140,548931,41.789485683,-87.596338141,Hackberry,Celtis occidentalis,Small,4.5 in.,Young,6 ft.,$364.98,,,
1378,259141,548931,41.789418744,-87.596334452,Maple-Freeman's,Acer x freemanii,Small,3 in.,Young,6 ft.,$198.71,,,
1379,259142,548931,41.789223015,-87.596331129,Maple-Freeman's,Acer x freemanii,Small,3 in.,Young,6 ft.,$198.71,,,
1380,259143,548931,41.789177263,-87.596331626,Oak-Swamp White,Quercus bicolor,Small,3 in.,Young,6 ft.,$227.10,,,
1381,259144,548931,41.789127439,-87.596332032,Oak-Swamp White,Quercus bicolor,Small,3 in.,Young,6 ft.,$227.10,,,
1382,259145,478ba3,41.78907294,-87.596329061,Hackberry,Celtis occidentalis,Small,5 in.,Semi-mature,6 ft.,$450.59,,,
1383,259146,548931,41.789023241,-87.596321258,Oak-Swamp White,Quercus bicolor,Small,3 in.,Young,6 ft.,$227.10,,,
1384,259147,548931,41.788961045,-87.596323034,Hackberry,Celtis occidentalis,Small,3.5 in.,Young,6 ft.,$220.79,,,
1385,259148,548931,41.788907162,-87.596327517,Oak-Swamp White,Quercus bicolor,Small,3 in.,Young,6 ft.,$162.21,,,
1386,259149,548931,41.788857097,-87.596320854,Hackberry,Celtis occidentalis,Small,3 in.,Young,6 ft.,$162.21,,,
1387,259150,548931,41.788795947,-87.596320372,Maple-Freeman's,Acer x freemanii,Small,3.5 in.,Young,6 ft.,$270.47,,,
1388,259151,548931,41.788544418,-87.596314463,Maple-Freeman's,Acer x freemanii,Small,3 in.,Young,6 ft.,$198.71,,,
1389,259152,478ba3,41.788462247,-87.596307884,Hackberry,Celtis occidentalis,Small,5.1 in.,Semi-mature,6 ft.,$468.79,,,
1360,259153,478ba3,41.788379319,-87.596312957,Maple-Freeman's,Acer x freemanii,Medium,6.4 in.,Semi-mature,8 ft.,$904.35,,,
1390,259154,478ba3,41.788257786,-87.59629564,Oak-Northern Red,,Medium,9.1 in.,Semi-mature,10 ft.,"$1,305.97",Quercus rubra,,
1359,259155,478ba3,41.78819625,-87.596307818,Maple-Freeman's,Acer x freemanii,Medium,6.4 in.,Semi-mature,8 ft.,$904.35,,,
1391,259156,478ba3,41.788128574,-87.596300682,Linden-Littleleaf,,Medium,11.2 in.,Semi-mature,10 ft.,"$2,769.58",Tilia cordata,,
1392,259157,014368,41.788018714,-87.596301207,Sweetgum,Liquidambar styraciflua,Large,15 in.,Mature,15 ft.,"$3,548.40",,,
1393,259158,478ba3,41.787869996,-87.596235111,Elm,Ulmus sp,Medium,7.2 in.,Semi-mature,15 ft.,"$1,144.57",,,
1394,259159,478ba3,41.78786864,-87.596162012,Elm,Ulmus sp,Medium,8 in.,Semi-mature,15 ft.,"$1,413.05",,,
1395,259160,478ba3,41.7878685,-87.596054077,Linden-Littleleaf,,Small,8 in.,Semi-mature,10 ft.,"$1,413.05",Tilia cordata,,
1396,259161,478ba3,41.787869458,-87.595961446,Linden-Littleleaf,,Medium,8.7 in.,Semi-mature,10 ft.,"$1,671.15",Tilia cordata,,
1397,259162,014368,41.787864685,-87.595840454,Planetree-London,,Large,16.7 in.,Mature,25 ft.,"$5,277.93",Platanus x acerifolia,,
1398,259163,478ba3,41.787868357,-87.595746287,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,11.2 in.,Semi-mature,20 ft.,"$2,769.58",,,
1399,259164,478ba3,41.787865955,-87.595657657,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,8.5 in.,Semi-mature,15 ft.,"$1,139.43",,,
1400,259165,478ba3,41.787904006,-87.595603238,Maple-Norway,Acer platanoides,Medium,12.3 in.,Semi-mature,15 ft.,"$2,045.09",,,
1601,259166,478ba3,41.789543152,-87.591667175,Filbert-Turkish,Corylus colurna,Medium,6.8 in.,Semi-mature,10 ft.,"$1,166.78",,,
1602,259167,478ba3,41.789489746,-87.591674805,Filbert-Turkish,Corylus colurna,Medium,8.5 in.,Semi-mature,10 ft.,"$1,823.09",,,
1603,259168,478ba3,41.789432526,-87.591674805,Filbert-Turkish,Corylus colurna,Medium,7.9 in.,Semi-mature,10 ft.,"$1,574.79",,,
1604,259169,478ba3,41.78937912,-87.591659546,Maple-Freeman's,Acer x freemanii,Medium,6.5 in.,Semi-mature,10 ft.,$932.83,,,
1605,259170,478ba3,41.789333344,-87.591667175,Maple-Freeman's,Acer x freemanii,Medium,5.6 in.,Semi-mature,10 ft.,$692.39,,,
1606,259171,014368,41.789276123,-87.591674805,Maple-Freeman's,Acer x freemanii,Large,15 in.,Mature,20 ft.,"$4,967.75",,,
1607,259172,014368,41.789218903,-87.591674805,Maple-Freeman's,Acer x freemanii,Large,14.9 in.,Mature,20 ft.,"$4,901.74",,,
1608,259173,014368,41.789167409,-87.591671919,Maple-Freeman's,Acer x freemanii,Large,15.8 in.,Mature,20 ft.,"$5,511.78",,,
1609,259174,478ba3,41.789135495,-87.591646951,Oak-Swamp White,Quercus bicolor,Medium,8.2 in.,Semi-mature,10 ft.,"$1,696.67",,,
2066,259176,478ba3,41.790309906,-87.60320282,Filbert-Turkish,Corylus colurna,Medium,5.6 in.,Semi-mature,8 ft.,$791.31,,,
2067,259177,478ba3,41.790340424,-87.60319519,Filbert-Turkish,Corylus colurna,Medium,6 in.,Semi-mature,8 ft.,$908.39,,,
2068,259178,478ba3,41.790370941,-87.60319519,Filbert-Turkish,Corylus colurna,Medium,6 in.,Semi-mature,8 ft.,$908.39,,,
2069,259179,478ba3,41.790145874,-87.603240967,Serviceberry,Amelanchier sp,Small,"2 in., 2 in., 2 in.",Semi-mature,6 ft.,$794.84,,,
2070,259180,478ba3,41.790081024,-87.603218079,Hawthorn,Crataegus sp,Medium,6.5 in.,Semi-mature,10 ft.,$932.83,,,
2074,259181,478ba3,41.790179197,-87.603538018,Filbert-Turkish,Corylus colurna,Medium,7 in.,Semi-mature,10 ft.,"$1,236.42",,,
2076,259182,478ba3,41.790115356,-87.603622437,Linden-Littleleaf,,Medium,11.2 in.,Semi-mature,10 ft.,"$2,769.58",Tilia cordata,,
2077,259183,548931,41.789989471,-87.603622437,Oak-English,,Small,4 in.,Young,4 ft.,$302.80,Quercus robur,,
2078,259184,548931,41.789916992,-87.603622437,Maple-Hedge,Acer campestre,Small,4 in.,Young,4 ft.,$353.26,,,
2079,259185,478ba3,41.789840698,-87.603614807,Ash-Green,Fraxinus pennsylvanica,Medium,7.4 in.,Semi-mature,15 ft.,$863.60,,,
2080,259186,478ba3,41.78976059,-87.603622437,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,10.9 in.,Semi-mature,15 ft.,"$2,623.20",,,
2081,259187,014368,41.789964687,-87.603485534,Hornbeam-American,Carpinus caroliniana,Medium,15 in.,Mature,15 ft.,"$4,967.75",,,
2082,259188,478ba3,41.789937868,-87.603498021,Hornbeam-American,Carpinus caroliniana,Medium,"10.2 in., 4 in.",Semi-mature,15 ft.,"$2,650.35",,,
2083,259189,478ba3,41.789771444,-87.603495133,Hornbeam-American,Carpinus caroliniana,Medium,"12.7 in., 6.2 in., 5 in., 4 in.",Semi-mature,15 ft.,"$5,315.06",,,
2075,259190,548931,41.789707184,-87.603614807,Maple-Hedge,Acer campestre,Small,3 in.,Young,4 ft.,$198.71,,,
2084,259191,014368,41.789608002,-87.603530884,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,16 in.,Mature,20 ft.,"$4,037.29",,,
2085,259192,548931,41.789597082,-87.603406304,Oak-Black,Quercus velutina,Small,3 in.,Young,4 ft.,$73.00,,,
2086,259193,548931,41.789602412,-87.603207817,Oak-Black,Quercus velutina,Small,3 in.,Young,4 ft.,$170.32,,,
2087,259194,548931,41.789657593,-87.603546143,Crabapple,Malus sp,Small,"1 in., 1 in., 1 in., 1 in., 1 in., 1 in.",Young,4 ft.,$264.95,,,
2073,259195,548931,41.789627705,-87.603478122,Serviceberry,Amelanchier sp,Small,"1 in., 1 in., 1 in., 1 in., 1 in., 1 in.",Young,6 ft.,$529.89,,,
2088,259196,478ba3,41.789611816,-87.603111267,Maple-Norway,Acer platanoides,Medium,12.1 in.,Semi-mature,15 ft.,"$1,979.13",,,
2089,259197,014368,41.789669037,-87.603126526,Redbud-Eastern,Cercis canadensis,Small,"10 in., 8.3 in.",Mature,15 ft.,"$1,598.10",,,
2090,259198,014368,41.78968811,-87.603126526,Redbud-Eastern,Cercis canadensis,Small,"9 in., 5 in., 3 in., 3 in., 2 in.",Mature,10 ft.,"$2,018.64",,,
2091,259199,478ba3,41.789672852,-87.602935791,Lilac,Syringa sp,Small,"4 in., 3 in., 3 in., 3 in.",Semi-mature,6 ft.,"$2,848.18",,,
2092,259200,478ba3,41.789707184,-87.602989197,Redcedar-Eastern,Juniperus virginiana,Small,3 in.,Semi-mature,6 ft.,$596.13,,,
2093,259201,014368,41.789691925,-87.602935791,Corktree-Amur,,Medium,15.2 in.,Mature,15 ft.,"$4,372.38",Phellodendron amurense,,
2094,259202,478ba3,41.789632449,-87.602901639,Crabapple,Malus sp,Small,"1 in., 1 in., 1 in., 1 in., 1 in.",Semi-mature,4 ft.,$220.79,,,
2095,259203,478ba3,41.78959978,-87.602884065,Hawthorn,Crataegus sp,Small,"2 in., 2 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,$441.58,,,
2096,259204,548931,41.789594775,-87.602810504,Locust-Black,Robinia pseudoacacia,Small,4 in.,Young,6 ft.,$201.86,,,
2097,259205,478ba3,41.789628173,-87.602580937,Oak-English,,Small,5 in.,Semi-mature,6 ft.,"$1,419.36",Quercus robur,,
2098,259206,014368,41.789597469,-87.602318897,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,20.1 in.,Mature,25 ft.,"$6,371.50",,,
2100,259207,548931,41.789649441,-87.601333128,Ginkgo,Ginkgo biloba,Small,3 in.,Young,4 ft.,$198.71,,,
2101,259208,548931,41.789713477,-87.601367849,Ginkgo,Ginkgo biloba,Small,2 in.,Young,4 ft.,$88.32,,,
2102,259209,548931,41.789789091,-87.601321801,Ginkgo,Ginkgo biloba,Small,3 in.,Young,4 ft.,$198.71,,,
2103,259210,548931,41.789886784,-87.601317058,Ginkgo,Ginkgo biloba,Small,4 in.,Young,6 ft.,$353.26,,,
2104,259211,478ba3,41.790057302,-87.601389555,Hawthorn,Crataegus sp,Small,"4 in., 3 in., 3 in., 3 in., 2 in., 2 in.",Semi-mature,8 ft.,"$1,126.02",,,
2105,259212,478ba3,41.790103266,-87.601439965,Hawthorn,Crataegus sp,Small,5.2 in.,Semi-mature,8 ft.,$597.01,,,
2106,259213,478ba3,41.790081024,-87.601364136,Ginkgo,Ginkgo biloba,Medium,9.5 in.,Semi-mature,10 ft.,"$1,992.62",,,
2107,259214,478ba3,41.790225983,-87.601364136,Ginkgo,Ginkgo biloba,Medium,11.6 in.,Semi-mature,10 ft.,"$2,970.94",,,
2108,259215,478ba3,41.790348053,-87.601371765,Ginkgo,Ginkgo biloba,Medium,10.2 in.,Semi-mature,10 ft.,"$2,297.09",,,
2109,259216,014368,41.790431976,-87.601364136,Ginkgo,Ginkgo biloba,Large,17.5 in.,Mature,15 ft.,"$6,761.67",,,
2110,259217,478ba3,41.790531158,-87.601371765,Ginkgo,Ginkgo biloba,Medium,6.1 in.,Semi-mature,10 ft.,$821.56,,,
2111,259218,478ba3,41.790744781,-87.601371765,Ginkgo,Ginkgo biloba,Medium,12 in.,Semi-mature,15 ft.,"$3,179.36",,,
2112,259219,478ba3,41.790920258,-87.601379395,Ginkgo,Ginkgo biloba,Medium,7 in.,Semi-mature,10 ft.,"$1,081.87",,,
2113,259220,014368,41.790992737,-87.601379395,Ginkgo,Ginkgo biloba,Large,16.2 in.,Mature,15 ft.,"$5,794.39",,,
2114,259221,478ba3,41.791107178,-87.601379395,Ginkgo,Ginkgo biloba,Medium,9.2 in.,Semi-mature,10 ft.,"$1,868.76",,,
2115,259222,478ba3,41.791194916,-87.601387024,Ginkgo,Ginkgo biloba,Medium,8 in.,Semi-mature,10 ft.,"$1,413.05",,,
2116,259223,478ba3,41.79127121,-87.601387024,Ginkgo,Ginkgo biloba,Medium,9.6 in.,Semi-mature,10 ft.,"$2,034.79",,,
2117,259224,014368,41.79133606,-87.601470947,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,15.5 in.,Mature,25 ft.,"$5,304.46",,,
2118,259225,478ba3,41.791320801,-87.601585388,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,9.6 in.,Semi-mature,15 ft.,"$1,453.42",,,
2119,259226,478ba3,41.791316986,-87.60168457,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,11.6 in.,Semi-mature,15 ft.,"$2,122.10",,,
2120,259227,478ba3,41.791324615,-87.601760864,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,7.3 in.,Semi-mature,15 ft.,"$1,176.59",,,
2121,259228,478ba3,41.791316986,-87.601844788,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,7.3 in.,Semi-mature,15 ft.,"$1,176.59",,,
2122,259229,478ba3,41.791316986,-87.601882935,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,6.6 in.,Semi-mature,15 ft.,$961.76,,,
2123,259230,478ba3,41.791320801,-87.601982117,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,6.9 in.,Semi-mature,15 ft.,"$1,051.18",,,
2124,259231,478ba3,41.791324615,-87.602073669,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,7.1 in.,Semi-mature,15 ft.,"$1,113.00",,,
2125,259232,478ba3,41.79132843,-87.602157593,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,7.4 in.,Semi-mature,15 ft.,"$1,209.04",,,
2126,259233,478ba3,41.79132843,-87.602233887,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,6.5 in.,Semi-mature,15 ft.,$932.83,,,
2127,259234,478ba3,41.791320801,-87.602416992,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,6.5 in.,Semi-mature,15 ft.,$932.83,,,
2128,259235,478ba3,41.791313171,-87.602607727,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,6.5 in.,Semi-mature,15 ft.,$932.83,,,
2129,259236,548931,41.791313171,-87.60269928,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,4.2 in.,Young,10 ft.,$389.47,,,
2130,259237,548931,41.791313171,-87.60282135,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,4.7 in.,Young,10 ft.,$487.72,,,
2131,259238,548931,41.791309357,-87.60307312,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,4.5 in.,Young,10 ft.,$447.10,,,
2132,259239,548931,41.791301727,-87.603424072,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,4.6 in.,Young,10 ft.,$467.19,,,
2133,259240,548931,41.791305542,-87.603523254,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,4.8 in.,Young,10 ft.,$508.70,,,
2134,259241,478ba3,41.791259766,-87.602767944,Dogwood-Corneliancherry,Cornus mas,Small,"2 in., 2 in., 2 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,"$1,816.78",,,
2135,259242,478ba3,41.79127121,-87.60206604,Dogwood-Corneliancherry,Cornus mas,Small,"2 in., 2 in., 2 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,"$1,816.78",,,
2137,259243,478ba3,41.791300249,-87.601468236,Viburnum,Viburnum sp,Small,"3 in., 3 in., 3 in., 3 in.",Semi-mature,6 ft.,"$4,258.08",,,
2136,259244,478ba3,41.791275024,-87.601585388,Viburnum,Viburnum sp,Small,"3 in., 3 in., 2 in., 2 in.",Semi-mature,6 ft.,"$1,230.11",,,
2150,259245,014368,41.790053971,-87.602161513,Zelkova-Japanese,,Medium,19.3 in.,Mature,25 ft.,"$3,356.81",Zelkova serrata,,
2151,259246,548931,41.789995303,-87.602085319,Maple-Paperbark,Acer griseum,Small,2.5 in.,Young,4 ft.,$137.99,,,
2152,259247,548931,41.78994919,-87.602102872,Yellowwood,Cladrastis kentukea,Small,3 in.,Young,4 ft.,$170.32,,,
2153,259248,478ba3,41.790082502,-87.602358289,Crabapple,Malus sp,Small,7.6 in.,Semi-mature,8 ft.,"$1,275.28",,,
2154,259249,014368,41.790160748,-87.602363839,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,21.6 in.,Mature,35 ft.,"$10,301.14",,,
2155,259250,014368,41.79019165,-87.602287292,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,18.6 in.,Mature,30 ft.,"$7,638.42",,,
2156,259251,014368,41.790103327,-87.601992795,Zelkova-Japanese,,Large,21.9 in.,Mature,30 ft.,"$6,051.01",Zelkova serrata,,
2157,259252,014368,41.790137344,-87.602033788,Oak-Northern Red,,Large,20 in.,Mature,30 ft.,"$8,831.56",Quercus rubra,,
2158,259253,478ba3,41.790383614,-87.60233985,Oak-Swamp White,Quercus bicolor,Medium,6.7 in.,Semi-mature,10 ft.,"$1,132.71",,,
2159,259254,478ba3,41.790472852,-87.602410668,Oak-Swamp White,Quercus bicolor,Medium,6 in.,Semi-mature,10 ft.,$908.39,,,
2160,259255,478ba3,41.79043362,-87.60226268,Oak-Swamp White,Quercus bicolor,Medium,7.6 in.,Semi-mature,10 ft.,"$1,457.46",,,
2161,259256,478ba3,41.790635872,-87.602325914,Oak-Northern Red,,Medium,7.2 in.,Semi-mature,10 ft.,"$1,144.57",Quercus rubra,,
2162,259257,478ba3,41.790650784,-87.602403222,Crabapple,Malus sp,Small,6.9 in.,Semi-mature,10 ft.,"$1,051.18",,,
2163,259258,478ba3,41.790763855,-87.602508545,Crabapple,Malus sp,Small,5 in.,Semi-mature,10 ft.,$551.97,,,
2164,259259,478ba3,41.790790558,-87.602508545,Beech-European,Fagus sylvatica,Medium,7 in.,Semi-mature,6 ft.,"$1,081.87",,,
2165,259260,478ba3,41.790813446,-87.602500916,Beech-European,Fagus sylvatica,Medium,5.5 in.,Semi-mature,6 ft.,$667.89,,,
2166,259261,478ba3,41.790836334,-87.602508545,Beech-European,Fagus sylvatica,Medium,5.8 in.,Semi-mature,6 ft.,$742.73,,,
2167,259262,478ba3,41.790935516,-87.602340698,Filbert-Turkish,Corylus colurna,Medium,8.3 in.,Semi-mature,10 ft.,"$1,738.30",,,
2168,259263,478ba3,41.790847778,-87.602287292,Filbert-Turkish,Corylus colurna,Medium,6.3 in.,Semi-mature,10 ft.,$715.36,,,
2169,259264,478ba3,41.790805817,-87.602241516,Filbert-Turkish,Corylus colurna,Medium,7.3 in.,Semi-mature,10 ft.,"$1,344.67",,,
2170,259265,478ba3,41.790738862,-87.602180922,Filbert-Turkish,Corylus colurna,Medium,5.2 in.,Semi-mature,8 ft.,$682.30,,,
2171,259266,478ba3,41.790698621,-87.602095238,Filbert-Turkish,Corylus colurna,Medium,7.8 in.,Semi-mature,8 ft.,"$1,535.18",,,
2172,259267,478ba3,41.790674409,-87.602015051,Filbert-Turkish,Corylus colurna,Medium,5.5 in.,Semi-mature,8 ft.,$545.21,,,
2173,259268,478ba3,41.790662056,-87.601926353,Filbert-Turkish,Corylus colurna,Medium,5.8 in.,Semi-mature,8 ft.,$606.31,,,
2001,259269,478ba3,41.790531158,-87.606040955,Ash-Green,Fraxinus pennsylvanica,Medium,8.5 in.,Semi-mature,10 ft.,$683.66,,,
2002,259270,478ba3,41.790367126,-87.606040955,Ash-Green,Fraxinus pennsylvanica,Medium,7.2 in.,Semi-mature,10 ft.,$490.53,,,
2003,259271,478ba3,41.790290833,-87.606040955,Ash-White,Fraxinus americana,Medium,5.5 in.,Semi-mature,10 ft.,$408.91,,,
2004,259272,478ba3,41.790206909,-87.606040955,Ash-Green,Fraxinus pennsylvanica,Medium,7.5 in.,Semi-mature,10 ft.,$532.26,,,
2005,259273,478ba3,41.790130615,-87.606033325,Ash-Green,Fraxinus pennsylvanica,Medium,7.2 in.,Semi-mature,10 ft.,$490.53,,,
2006,259274,478ba3,41.789960346,-87.606027621,Ash-White,Fraxinus americana,Medium,8.1 in.,Semi-mature,10 ft.,$886.90,,,
